Age,Height(cm),Weight(kg),Veg/Non-Veg,Gender,Workout,Vegan,Protein_min(g),Protein_max(g)
50,169,92,Non-veg,M,False,False,138.0,165.6
45,170,74,Veg,M,False,False,111.0,133.2
43,178,52,Non-veg,M,False,False,78.0,93.6
54,166,70,Non-veg,M,False,True,105.0,126.0
24,173,50,Veg,M,True,False,75.0,90.0
43,182,84,Veg,M,True,False,126.0,151.2
40,157,41,Veg,F,False,True,49.2,61.5
59,164,60,Veg,F,False,True,72.0,90.0
35,164,115,Non-veg,M,False,False,172.5,207.0
45,153,93,Non-veg,F,False,True,111.6,139.5
60,161,113,Veg,F,False,True,135.6,169.5
30,153,60,Veg,F,True,True,72.0,90.0
23,162,107,Veg,F,True,False,128.4,160.5
59,165,114,Non-veg,F,True,True,136.8,171.0
22,163,82,Non-veg,F,False,False,98.4,123.0
56,162,99,Veg,F,True,False,118.8,148.5
21,167,49,Veg,M,True,True,73.5,88.2
33,185,95,Non-veg,M,False,False,142.5,171.0
26,157,106,Non-veg,F,False,False,127.2,159.0
60,157,93,Veg,F,False,True,111.6,139.5
42,189,79,Non-veg,M,True,False,118.5,142.2
23,154,43,Non-veg,F,False,False,51.6,64.5
25,174,101,Veg,M,False,False,151.5,181.8
57,171,114,Veg,M,True,True,171.0,205.2
48,154,56,Veg,F,False,False,67.2,84.0
36,177,46,Veg,M,True,True,69.0,82.8
53,164,119,Non-veg,F,False,True,142.8,178.5
27,166,88,Non-veg,F,True,False,105.6,132.0
26,161,95,Non-veg,F,False,True,114.0,142.5
26,162,114,Veg,F,False,True,136.8,171.0
35,163,113,Veg,F,True,False,135.6,169.5
60,153,71,Non-veg,F,False,False,85.2,106.5
46,184,47,Non-veg,M,True,False,70.5,84.6
54,176,96,Non-veg,M,True,False,144.0,172.8
57,176,102,Non-veg,M,False,True,153.0,183.6
53,161,89,Non-veg,F,True,True,106.8,133.5
43,155,44,Non-veg,F,False,True,52.8,66.0
53,164,100,Veg,F,False,False,120.0,150.0
50,167,115,Non-veg,F,False,False,138.0,172.5
52,178,65,Non-veg,M,False,False,97.5,117.0
18,156,108,Non-veg,F,False,True,129.6,162.0
36,169,42,Non-veg,F,False,False,50.4,63.0
42,169,44,Veg,F,False,True,52.8,66.0
58,169,46,Veg,M,True,False,69.0,82.8
49,162,116,Veg,M,True,False,174.0,208.8
21,165,114,Veg,F,True,True,136.8,171.0
58,173,41,Non-veg,M,False,True,61.5,73.8
40,173,117,Veg,M,True,False,175.5,210.6
59,172,60,Veg,M,False,True,90.0,108.0
42,154,87,Non-veg,F,True,False,104.4,130.5
28,153,80,Veg,F,False,False,96.0,120.0
22,164,49,Non-veg,M,True,True,73.5,88.2
43,164,68,Veg,F,False,True,81.6,102.0
51,168,70,Non-veg,F,False,True,84.0,105.0
29,170,49,Veg,M,False,False,73.5,88.2
24,166,45,Non-veg,M,False,True,67.5,81.0
31,160,50,Non-veg,M,True,False,75.0,90.0
56,157,118,Veg,F,False,False,141.6,177.0
19,163,120,Veg,F,True,False,144.0,180.0
34,160,86,Veg,F,False,True,103.2,129.0
56,190,113,Non-veg,M,False,True,169.5,203.4
37,179,41,Non-veg,M,False,False,61.5,73.8
19,180,117,Non-veg,M,True,False,175.5,210.6
56,151,106,Veg,F,True,True,127.2,159.0
47,167,50,Non-veg,F,True,True,60.0,75.0
26,151,111,Non-veg,F,True,True,133.2,166.5
30,170,78,Non-veg,M,False,False,117.0,140.4
35,189,98,Non-veg,M,True,False,147.0,176.4
57,176,65,Veg,M,True,True,97.5,117.0
46,152,118,Non-veg,F,False,True,141.6,177.0
58,165,68,Veg,M,True,True,102.0,122.4
44,153,92,Non-veg,F,True,True,110.4,138.0
51,158,99,Non-veg,F,False,False,118.8,148.5
39,166,78,Non-veg,F,False,False,93.6,117.0
54,169,56,Non-veg,F,True,True,67.2,84.0
37,155,84,Non-veg,F,True,False,100.8,126.0
24,167,72,Veg,M,True,False,108.0,129.6
55,186,120,Veg,M,True,True,180.0,216.0
48,166,47,Veg,M,False,False,70.5,84.6
36,184,76,Non-veg,M,False,True,114.0,136.8
54,176,50,Non-veg,M,True,False,75.0,90.0
41,168,49,Non-veg,M,True,True,73.5,88.2
51,169,49,Non-veg,F,False,False,58.8,73.5
41,162,55,Veg,M,False,False,82.5,99.0
55,160,66,Veg,F,True,True,79.2,99.0
44,165,109,Veg,F,True,False,130.8,163.5
32,150,93,Non-veg,F,False,False,111.6,139.5
44,178,67,Non-veg,M,True,False,100.5,120.6
22,173,95,Veg,M,False,True,142.5,171.0
56,178,60,Non-veg,M,True,True,90.0,108.0
51,151,108,Veg,F,True,False,129.6,162.0
58,162,103,Non-veg,F,False,True,123.6,154.5
23,180,112,Non-veg,M,False,True,168.0,201.6
35,184,90,Veg,M,False,False,135.0,162.0
37,155,74,Non-veg,F,False,False,88.8,111.0
56,165,55,Non-veg,F,False,False,66.0,82.5
24,177,75,Veg,M,False,False,112.5,135.0
35,183,105,Non-veg,M,False,True,157.5,189.0
26,153,47,Non-veg,F,False,False,56.4,70.5
56,165,53,Veg,M,True,True,79.5,95.4
56,155,99,Veg,F,False,True,118.8,148.5
28,161,72,Veg,M,True,True,108.0,129.6
24,183,44,Veg,M,True,True,66.0,79.2
25,186,110,Veg,M,False,True,165.0,198.0
48,161,100,Non-veg,M,False,True,150.0,180.0
49,161,120,Non-veg,F,True,True,144.0,180.0
59,175,55,Veg,M,False,True,82.5,99.0
57,156,101,Non-veg,F,True,False,121.2,151.5
18,179,108,Non-veg,M,True,True,162.0,194.4
23,163,91,Non-veg,F,True,True,109.2,136.5
19,170,68,Veg,F,False,False,81.6,102.0
47,150,95,Non-veg,F,False,True,114.0,142.5
23,163,67,Non-veg,F,False,False,80.4,100.5
35,160,110,Non-veg,F,False,True,132.0,165.0
54,179,94,Non-veg,M,False,False,141.0,169.2
20,164,69,Non-veg,F,True,False,82.8,103.5
39,160,65,Veg,M,True,False,97.5,117.0
41,166,63,Veg,M,False,False,94.5,113.4
39,182,93,Veg,M,False,False,139.5,167.4
55,178,45,Veg,M,False,False,67.5,81.0
21,184,56,Non-veg,M,True,True,84.0,100.8
50,159,114,Veg,F,True,True,136.8,171.0
28,162,70,Veg,F,True,False,84.0,105.0
44,177,47,Veg,M,True,True,70.5,84.6
41,161,83,Non-veg,F,False,False,99.6,124.5
35,173,45,Veg,M,False,False,67.5,81.0
60,165,42,Non-veg,F,False,True,50.4,63.0
59,157,95,Veg,F,False,False,114.0,142.5
35,187,94,Veg,M,True,False,141.0,169.2
27,151,106,Non-veg,F,False,False,127.2,159.0
22,164,66,Veg,F,True,False,79.2,99.0
39,189,40,Veg,M,False,True,60.0,72.0
26,165,45,Non-veg,F,True,False,54.0,67.5
30,161,119,Veg,F,False,False,142.8,178.5
44,163,112,Veg,F,True,False,134.4,168.0
37,159,47,Veg,F,True,False,56.4,70.5
37,160,40,Non-veg,F,True,False,48.0,60.0
58,165,107,Non-veg,F,False,False,128.4,160.5
57,168,88,Veg,F,True,True,105.6,132.0
20,160,40,Veg,F,False,True,48.0,60.0
55,190,60,Veg,M,True,True,90.0,108.0
22,188,40,Non-veg,M,True,True,60.0,72.0
46,170,83,Veg,M,True,False,124.5,149.4
29,153,105,Non-veg,F,False,True,126.0,157.5
49,168,117,Non-veg,M,True,False,175.5,210.6
22,152,47,Veg,F,False,True,56.4,70.5
35,153,100,Veg,F,True,False,120.0,150.0
59,186,91,Veg,M,False,False,136.5,163.8
27,159,45,Non-veg,F,False,False,54.0,67.5
56,190,102,Non-veg,M,True,False,153.0,183.6
44,178,66,Veg,M,False,True,99.0,118.8
35,155,85,Veg,F,True,True,102.0,127.5
23,176,102,Veg,M,True,True,153.0,183.6
33,160,94,Non-veg,F,False,True,112.8,141.0
21,165,41,Non-veg,F,True,True,49.2,61.5
19,188,50,Non-veg,M,True,True,75.0,90.0
38,179,46,Veg,M,True,True,69.0,82.8
43,164,46,Veg,M,False,False,69.0,82.8
22,169,119,Non-veg,F,False,False,142.8,178.5
53,171,118,Non-veg,M,False,False,177.0,212.4
52,165,76,Veg,M,True,True,114.0,136.8
52,172,86,Non-veg,M,False,False,129.0,154.8
18,152,70,Non-veg,F,True,True,84.0,105.0
45,170,85,Veg,F,True,True,102.0,127.5
20,167,83,Non-veg,F,True,True,99.6,124.5
43,156,59,Non-veg,F,False,False,70.8,88.5
33,167,97,Non-veg,F,True,False,116.4,145.5
25,174,58,Veg,M,False,True,87.0,104.4
57,152,105,Non-veg,F,False,False,126.0,157.5
20,186,101,Veg,M,False,True,151.5,181.8
45,160,61,Non-veg,F,False,False,73.2,91.5
36,182,87,Non-veg,M,False,False,130.5,156.6
53,158,56,Veg,F,False,True,67.2,84.0
19,168,100,Veg,M,False,True,150.0,180.0
20,165,84,Non-veg,F,False,False,100.8,126.0
57,184,42,Veg,M,False,True,63.0,75.6
47,188,108,Veg,M,False,False,162.0,194.4
48,159,108,Non-veg,F,False,True,129.6,162.0
28,168,96,Veg,F,True,False,115.2,144.0
54,160,71,Non-veg,M,True,True,106.5,127.8
18,160,93,Veg,M,False,False,139.5,167.4
57,175,71,Veg,M,True,True,106.5,127.8
37,164,64,Non-veg,M,True,False,96.0,115.2
18,150,56,Non-veg,F,True,False,67.2,84.0
38,152,91,Non-veg,F,True,True,109.2,136.5
48,183,109,Non-veg,M,True,True,163.5,196.2
54,157,67,Veg,F,True,True,80.4,100.5
34,163,41,Non-veg,F,True,False,49.2,61.5
50,186,90,Non-veg,M,True,False,135.0,162.0
49,155,92,Non-veg,F,True,False,110.4,138.0
38,180,47,Non-veg,M,False,False,70.5,84.6
24,178,54,Non-veg,M,True,False,81.0,97.2
26,181,81,Non-veg,M,False,True,121.5,145.8
41,179,100,Veg,M,False,False,150.0,180.0
57,158,46,Veg,F,False,True,55.2,69.0
54,168,74,Non-veg,M,False,False,111.0,133.2
23,161,82,Veg,M,True,False,123.0,147.6
44,156,90,Non-veg,F,True,True,108.0,135.0
38,189,98,Non-veg,M,True,False,147.0,176.4
21,157,84,Non-veg,F,False,True,100.8,126.0
34,158,89,Non-veg,F,False,True,106.8,133.5
18,154,79,Non-veg,F,False,False,94.8,118.5
50,169,50,Non-veg,F,True,False,60.0,75.0
28,175,104,Veg,M,False,True,156.0,187.2
36,175,41,Veg,M,True,True,61.5,73.8
24,173,116,Veg,M,False,False,174.0,208.8
36,174,85,Veg,M,False,True,127.5,153.0
33,163,107,Non-veg,F,True,False,128.4,160.5
46,163,87,Veg,F,True,True,104.4,130.5
25,168,87,Veg,M,True,True,130.5,156.6
42,175,56,Non-veg,M,True,False,84.0,100.8
36,185,85,Non-veg,M,True,True,127.5,153.0
56,172,107,Veg,M,True,True,160.5,192.6
48,187,59,Non-veg,M,False,True,88.5,106.2
52,178,97,Non-veg,M,True,True,145.5,174.6
22,154,79,Non-veg,F,True,False,94.8,118.5
39,184,89,Non-veg,M,False,True,133.5,160.2
45,182,89,Non-veg,M,True,False,133.5,160.2
21,153,50,Veg,F,True,False,60.0,75.0
47,164,84,Non-veg,F,False,False,100.8,126.0
49,162,103,Non-veg,M,False,False,154.5,185.4
56,162,57,Veg,F,True,False,68.4,85.5
58,174,98,Non-veg,M,False,True,147.0,176.4
32,165,66,Veg,M,True,True,99.0,118.8
35,170,112,Veg,M,False,False,168.0,201.6
31,165,87,Veg,F,True,True,104.4,130.5
37,152,80,Veg,F,True,False,96.0,120.0
27,167,86,Veg,M,False,True,129.0,154.8
29,162,113,Veg,F,True,True,135.6,169.5
32,189,87,Veg,M,True,False,130.5,156.6
24,159,86,Non-veg,F,False,True,103.2,129.0
48,165,96,Non-veg,F,True,True,115.2,144.0
47,169,118,Veg,F,True,False,141.6,177.0
40,185,110,Non-veg,M,False,False,165.0,198.0
34,170,49,Veg,F,True,False,58.8,73.5
51,189,40,Veg,M,False,True,60.0,72.0
25,174,86,Veg,M,False,False,129.0,154.8
49,163,42,Veg,M,True,False,63.0,75.6
29,164,103,Non-veg,F,True,False,123.6,154.5
58,180,45,Veg,M,True,True,67.5,81.0
42,164,42,Veg,F,False,True,50.4,63.0
51,168,95,Non-veg,F,True,True,114.0,142.5
28,167,81,Veg,M,True,False,121.5,145.8
20,159,103,Non-veg,F,False,False,123.6,154.5
58,173,113,Non-veg,M,False,True,169.5,203.4
38,178,53,Non-veg,M,True,False,79.5,95.4
35,190,45,Non-veg,M,True,True,67.5,81.0
29,160,94,Non-veg,F,False,True,112.8,141.0
50,153,93,Non-veg,F,False,True,111.6,139.5
48,179,86,Veg,M,False,True,129.0,154.8
22,151,102,Non-veg,F,True,True,122.4,153.0
33,189,80,Non-veg,M,True,True,120.0,144.0
21,174,62,Non-veg,M,False,False,93.0,111.6
25,161,116,Non-veg,M,True,True,174.0,208.8
32,181,42,Non-veg,M,False,True,63.0,75.6
27,165,87,Non-veg,M,True,True,130.5,156.6
24,160,90,Non-veg,F,True,False,108.0,135.0
43,180,81,Non-veg,M,True,True,121.5,145.8
32,166,56,Veg,M,True,True,84.0,100.8
56,168,101,Non-veg,F,False,False,121.2,151.5
50,169,79,Veg,M,False,False,118.5,142.2
43,190,71,Non-veg,M,True,False,106.5,127.8
24,180,74,Non-veg,M,False,False,111.0,133.2
43,169,110,Veg,F,True,True,132.0,165.0
19,154,109,Non-veg,F,True,True,130.8,163.5
21,186,116,Non-veg,M,False,False,174.0,208.8
54,161,75,Non-veg,M,True,True,112.5,135.0
50,187,64,Veg,M,False,False,96.0,115.2
28,164,64,Non-veg,F,True,True,76.8,96.0
29,188,91,Non-veg,M,True,False,136.5,163.8
21,167,80,Veg,F,True,False,96.0,120.0
41,156,63,Veg,F,True,True,75.6,94.5
31,153,106,Non-veg,F,True,False,127.2,159.0
29,165,103,Veg,F,False,True,123.6,154.5
22,167,79,Veg,M,True,True,118.5,142.2
30,164,44,Non-veg,M,True,True,66.0,79.2
59,168,77,Non-veg,F,False,True,92.4,115.5
45,155,82,Veg,F,True,False,98.4,123.0
25,172,82,Veg,M,False,False,123.0,147.6
51,170,102,Non-veg,M,True,False,153.0,183.6
22,158,56,Veg,F,True,True,67.2,84.0
58,162,68,Veg,F,True,True,81.6,102.0
57,188,104,Non-veg,M,True,False,156.0,187.2
48,168,69,Non-veg,F,False,True,82.8,103.5
29,171,41,Veg,M,True,True,61.5,73.8
32,187,118,Veg,M,True,True,177.0,212.4
52,161,89,Non-veg,F,False,False,106.8,133.5
55,160,46,Non-veg,F,False,False,55.2,69.0
19,155,105,Veg,F,False,True,126.0,157.5
50,168,61,Non-veg,F,True,True,73.2,91.5
39,152,108,Non-veg,F,False,False,129.6,162.0
24,159,104,Non-veg,F,True,False,124.8,156.0
56,164,95,Veg,F,False,True,114.0,142.5
18,175,117,Veg,M,False,True,175.5,210.6
37,169,66,Non-veg,F,False,True,79.2,99.0
21,154,106,Veg,F,True,False,127.2,159.0
29,174,40,Veg,M,True,False,60.0,72.0
58,164,104,Veg,F,False,False,124.8,156.0
58,165,77,Veg,F,False,True,92.4,115.5
53,185,113,Veg,M,True,False,169.5,203.4
52,161,42,Veg,F,True,True,50.4,63.0
33,165,112,Veg,F,True,True,134.4,168.0
21,163,67,Veg,F,True,False,80.4,100.5
60,166,101,Veg,M,False,False,151.5,181.8
20,159,83,Veg,F,True,True,99.6,124.5
22,154,54,Veg,F,False,True,64.8,81.0
59,160,53,Veg,M,False,True,79.5,95.4
53,165,116,Veg,F,False,True,139.2,174.0
44,190,46,Non-veg,M,True,False,69.0,82.8
20,165,49,Non-veg,F,True,False,58.8,73.5
51,157,83,Veg,F,True,True,99.6,124.5
28,158,76,Veg,F,True,False,91.2,114.0
51,183,119,Veg,M,True,True,178.5,214.2
30,164,57,Non-veg,F,True,False,68.4,85.5
60,183,52,Non-veg,M,True,False,78.0,93.6
18,184,116,Veg,M,True,False,174.0,208.8
37,166,106,Veg,F,True,False,127.2,159.0
22,166,72,Veg,F,False,False,86.4,108.0
26,187,96,Non-veg,M,True,False,144.0,172.8
56,150,54,Veg,F,True,True,64.8,81.0
51,171,50,Non-veg,M,True,False,75.0,90.0
46,179,49,Non-veg,M,True,True,73.5,88.2
51,162,117,Non-veg,F,False,True,140.4,175.5
45,163,44,Non-veg,F,True,True,52.8,66.0
42,158,49,Veg,F,False,False,58.8,73.5
50,157,60,Veg,F,True,True,72.0,90.0
40,169,94,Non-veg,M,False,False,141.0,169.2
52,186,67,Non-veg,M,False,True,100.5,120.6
56,160,85,Veg,F,False,True,102.0,127.5
57,152,76,Veg,F,False,True,91.2,114.0
33,171,44,Veg,M,False,False,66.0,79.2
39,164,110,Non-veg,F,False,False,132.0,165.0
58,150,95,Non-veg,F,False,True,114.0,142.5
41,150,47,Non-veg,F,True,False,56.4,70.5
48,170,65,Veg,M,True,False,97.5,117.0
39,166,111,Non-veg,F,False,True,133.2,166.5
24,190,44,Veg,M,False,True,66.0,79.2
45,187,79,Non-veg,M,True,True,118.5,142.2
47,159,94,Non-veg,F,True,True,112.8,141.0
57,151,61,Veg,F,True,True,73.2,91.5
18,164,51,Veg,F,True,True,61.2,76.5
50,162,112,Non-veg,M,True,False,168.0,201.6
35,168,58,Non-veg,M,False,False,87.0,104.4
26,165,119,Non-veg,F,False,False,142.8,178.5
35,187,58,Veg,M,True,True,87.0,104.4
45,157,72,Non-veg,F,True,False,86.4,108.0
27,154,40,Veg,F,True,False,48.0,60.0
29,183,56,Non-veg,M,True,False,84.0,100.8
35,185,62,Non-veg,M,True,False,93.0,111.6
26,167,98,Non-veg,F,True,True,117.6,147.0
39,178,70,Non-veg,M,True,False,105.0,126.0
56,185,105,Non-veg,M,True,False,157.5,189.0
20,170,65,Non-veg,F,False,False,78.0,97.5
19,160,51,Non-veg,F,False,False,61.2,76.5
59,168,92,Veg,F,False,True,110.4,138.0
26,162,50,Non-veg,M,True,False,75.0,90.0
35,160,115,Non-veg,M,True,False,172.5,207.0
26,166,70,Veg,F,False,True,84.0,105.0
33,170,58,Veg,F,True,False,69.6,87.0
49,169,104,Veg,M,True,True,156.0,187.2
21,166,75,Non-veg,M,True,True,112.5,135.0
27,171,99,Veg,M,True,False,148.5,178.2
20,163,90,Non-veg,M,True,False,135.0,162.0
29,168,103,Veg,M,True,False,154.5,185.4
22,167,41,Veg,F,False,True,49.2,61.5
49,156,117,Veg,F,False,False,140.4,175.5
20,182,75,Non-veg,M,True,False,112.5,135.0
46,155,86,Veg,F,False,True,103.2,129.0
33,161,114,Non-veg,F,False,True,136.8,171.0
26,153,91,Veg,F,False,False,109.2,136.5
50,180,98,Non-veg,M,True,True,147.0,176.4
36,150,40,Non-veg,F,True,True,48.0,60.0
50,185,80,Non-veg,M,False,False,120.0,144.0
47,190,78,Non-veg,M,False,False,117.0,140.4
58,150,58,Non-veg,F,False,True,69.6,87.0
30,170,86,Non-veg,F,True,True,103.2,129.0
54,170,93,Non-veg,M,True,True,139.5,167.4
28,163,49,Non-veg,F,True,False,58.8,73.5
25,164,42,Veg,F,False,False,50.4,63.0
57,157,98,Non-veg,F,True,True,117.6,147.0
41,163,79,Veg,F,True,True,94.8,118.5
57,179,48,Veg,M,True,False,72.0,86.4
24,163,114,Veg,F,True,False,136.8,171.0
36,153,44,Veg,F,False,True,52.8,66.0
57,168,66,Veg,M,True,True,99.0,118.8
58,161,119,Non-veg,F,False,False,142.8,178.5
51,185,107,Veg,M,False,False,160.5,192.6
35,157,88,Non-veg,F,False,False,105.6,132.0
56,167,47,Non-veg,F,False,False,56.4,70.5
60,153,119,Non-veg,F,False,False,142.8,178.5
57,160,53,Non-veg,F,True,True,63.6,79.5
29,152,120,Non-veg,F,False,False,144.0,180.0
32,157,91,Veg,F,False,False,109.2,136.5
48,169,108,Veg,M,False,False,162.0,194.4
23,170,47,Non-veg,M,True,True,70.5,84.6
24,190,52,Veg,M,True,False,78.0,93.6
55,166,95,Non-veg,M,True,True,142.5,171.0
35,164,77,Veg,M,False,False,115.5,138.6
41,163,83,Veg,F,True,False,99.6,124.5
42,156,103,Non-veg,F,True,True,123.6,154.5
42,158,84,Non-veg,F,True,True,100.8,126.0
47,166,98,Non-veg,M,False,True,147.0,176.4
40,170,49,Non-veg,F,True,True,58.8,73.5
48,165,110,Non-veg,F,True,True,132.0,165.0
32,157,40,Veg,F,False,False,48.0,60.0
50,153,84,Veg,F,True,True,100.8,126.0
27,181,49,Veg,M,True,True,73.5,88.2
28,186,110,Veg,M,True,False,165.0,198.0
22,163,114,Veg,F,False,True,136.8,171.0
45,185,85,Veg,M,True,True,127.5,153.0
29,189,89,Veg,M,False,False,133.5,160.2
34,152,60,Veg,F,True,True,72.0,90.0
46,160,68,Non-veg,F,False,False,81.6,102.0
56,185,68,Veg,M,True,False,102.0,122.4
42,187,65,Veg,M,False,False,97.5,117.0
23,169,70,Non-veg,M,False,True,105.0,126.0
30,157,117,Non-veg,F,False,True,140.4,175.5
23,189,51,Veg,M,True,False,76.5,91.8
32,165,47,Non-veg,F,True,True,56.4,70.5
54,159,93,Veg,F,True,True,111.6,139.5
51,159,104,Non-veg,F,False,True,124.8,156.0
50,169,70,Non-veg,M,True,True,105.0,126.0
58,168,44,Non-veg,F,True,False,52.8,66.0
47,165,43,Non-veg,F,True,False,51.6,64.5
38,167,41,Veg,M,True,False,61.5,73.8
60,162,112,Non-veg,F,True,True,134.4,168.0
51,158,119,Veg,F,True,True,142.8,178.5
58,150,113,Veg,F,True,False,135.6,169.5
43,153,67,Veg,F,False,False,80.4,100.5
60,150,111,Non-veg,F,True,False,133.2,166.5
22,173,94,Veg,M,False,True,141.0,169.2
45,187,74,Non-veg,M,False,True,111.0,133.2
25,185,75,Non-veg,M,True,True,112.5,135.0
47,161,90,Non-veg,F,True,False,108.0,135.0
51,173,89,Non-veg,M,True,True,133.5,160.2
48,158,57,Non-veg,F,False,True,68.4,85.5
43,158,101,Veg,F,True,True,121.2,151.5
37,168,44,Non-veg,F,False,True,52.8,66.0
43,157,65,Veg,F,True,False,78.0,97.5
24,162,65,Non-veg,F,True,True,78.0,97.5
43,169,91,Veg,F,False,False,109.2,136.5
60,181,108,Veg,M,True,True,162.0,194.4
59,163,110,Veg,M,False,True,165.0,198.0
18,153,81,Non-veg,F,True,False,97.2,121.5
22,165,80,Non-veg,F,False,False,96.0,120.0
34,188,93,Veg,M,True,False,139.5,167.4
51,185,106,Veg,M,False,True,159.0,190.8
32,166,98,Veg,M,True,True,147.0,176.4
59,161,49,Non-veg,F,True,False,58.8,73.5
55,167,100,Non-veg,F,False,False,120.0,150.0
52,170,53,Non-veg,F,True,True,63.6,79.5
60,153,42,Veg,F,False,True,50.4,63.0
53,186,49,Veg,M,False,False,73.5,88.2
51,151,98,Non-veg,F,True,True,117.6,147.0
54,154,95,Veg,F,False,True,114.0,142.5
45,164,98,Veg,F,True,False,117.6,147.0
43,170,114,Veg,F,True,False,136.8,171.0
29,152,73,Veg,F,True,False,87.6,109.5
32,183,117,Non-veg,M,False,False,175.5,210.6
25,169,118,Non-veg,F,False,False,141.6,177.0
29,179,75,Non-veg,M,False,False,112.5,135.0
43,151,89,Non-veg,F,True,True,106.8,133.5
47,165,112,Veg,M,True,False,168.0,201.6
34,166,46,Non-veg,F,True,False,55.2,69.0
25,168,71,Veg,M,True,True,106.5,127.8
32,167,72,Veg,F,True,False,86.4,108.0
43,151,49,Veg,F,False,True,58.8,73.5
22,168,42,Veg,M,False,True,63.0,75.6
54,169,43,Veg,F,False,True,51.6,64.5
37,184,119,Non-veg,M,False,False,178.5,214.2
57,165,55,Non-veg,F,False,False,66.0,82.5
43,166,102,Veg,M,True,True,153.0,183.6
40,176,72,Veg,M,False,True,108.0,129.6
52,170,119,Veg,F,False,True,142.8,178.5
60,189,84,Veg,M,True,False,126.0,151.2
31,154,103,Non-veg,F,True,True,123.6,154.5
34,159,62,Veg,F,True,False,74.4,93.0
32,179,48,Veg,M,True,False,72.0,86.4
52,151,75,Non-veg,F,False,True,90.0,112.5
35,157,90,Veg,F,False,True,108.0,135.0
47,169,50,Veg,F,True,False,60.0,75.0
27,169,110,Veg,F,True,True,132.0,165.0
50,181,120,Veg,M,True,False,180.0,216.0
53,176,100,Non-veg,M,False,True,150.0,180.0
43,167,99,Veg,M,False,False,148.5,178.2
48,182,109,Non-veg,M,True,True,163.5,196.2
41,163,54,Non-veg,F,True,True,64.8,81.0
19,155,88,Veg,F,False,True,105.6,132.0
23,189,79,Non-veg,M,False,False,118.5,142.2
30,160,118,Veg,F,True,True,141.6,177.0
24,171,63,Non-veg,M,True,False,94.5,113.4
19,168,110,Veg,F,False,False,132.0,165.0
33,161,71,Non-veg,F,False,True,85.2,106.5
34,153,71,Veg,F,True,False,85.2,106.5
27,173,103,Non-veg,M,False,False,154.5,185.4
24,162,103,Non-veg,M,False,True,154.5,185.4
28,161,84,Veg,F,True,False,100.8,126.0
54,163,94,Non-veg,M,False,True,141.0,169.2
60,185,66,Veg,M,False,False,99.0,118.8
39,162,96,Veg,F,False,True,115.2,144.0
35,162,115,Veg,F,True,False,138.0,172.5
46,168,95,Non-veg,F,True,True,114.0,142.5
31,165,97,Non-veg,M,False,False,145.5,174.6
22,160,116,Veg,F,True,True,139.2,174.0
27,179,59,Veg,M,False,False,88.5,106.2
53,154,43,Veg,F,True,True,51.6,64.5
53,172,64,Veg,M,False,True,96.0,115.2
46,152,41,Veg,F,False,False,49.2,61.5
52,186,76,Veg,M,False,False,114.0,136.8
32,169,58,Veg,F,True,True,69.6,87.0
45,162,43,Non-veg,M,True,False,64.5,77.4
51,189,70,Veg,M,False,False,105.0,126.0
29,160,64,Non-veg,F,True,False,76.8,96.0
32,166,115,Veg,M,True,False,172.5,207.0
42,162,103,Non-veg,M,True,False,154.5,185.4
41,176,46,Veg,M,False,True,69.0,82.8
39,151,96,Non-veg,F,False,False,115.2,144.0
41,154,88,Veg,F,True,True,105.6,132.0
40,156,74,Veg,F,False,False,88.8,111.0
21,186,66,Non-veg,M,False,True,99.0,118.8
23,181,52,Veg,M,True,True,78.0,93.6
34,162,100,Non-veg,F,True,True,120.0,150.0
59,169,50,Veg,M,True,True,75.0,90.0
28,166,110,Non-veg,M,True,True,165.0,198.0
19,184,119,Non-veg,M,True,True,178.5,214.2
53,153,113,Non-veg,F,True,False,135.6,169.5
